first_name,second_name,team_name,player_pos,minutes_played,goals_scored,goals_conceded,assists,clean_sheets,penalties_missed,penalties_saved,num_saves,own_goals,yellow_cards,red_cards,points_per_game,total_bonus_pts,total_points,bps_system,form,in_dreamteam,selected_by_percent,creativity,ict_index,influence,threat,status,chance_of_playing_next_round,chance_of_playing_this_round,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,ep_next,ep_this,event_points,news,news_added,current_cost,web_name,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,player_code,player_id,special,Mins_Per_90,Goals_Per_90,Assists_Per_90
Sander,Berge,Sheffield United,Midfielder,208,0,2,0,1,0,0,0,0,0,0,2,0,8,25,['form'],FALSE,0.1,6.5,4.9,25.4,16,available,0,0,0,0,-0.2,0.2,0,0,0,0,N/A,N/A,4.8,Berge,11829,0,5553,0,0,1.7,207189,621,FALSE,2.3111,0,0
Richairo,Zivkovic,Sheffield United,Striker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,0,0,0,0,0,available,0,0,0,0,-0.3,0.3,0,0,0,0,N/A,N/A,4.7,Zivkovic,1736,0,1215,0,0,0,147612,622,FALSE,0,0,0
Panagiotis,Retsos,Sheffield United,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,0,0,0,0,0,available,0,0,0,0,0,0,0,0,0,0,N/A,N/A,4.5,Retsos,219,0,124,0,0,0,222786,625,FALSE,0,0,0
Jannik,Vestergaard,Southampton,Defender,1135,1,23,0,3,0,0,0,0,2,0,2.8,6,39,217,['form'],FALSE,2,66.8,48.5,271,147,available,100,100,0,0,-0.5,0.5,2,0,0,0,N/A,2020-01-23T20:00:20.107755Z,4.5,Vestergaard,521441,0,449690,0,0,8.7,93100,304,FALSE,12.6111,0.0793,0
Ryan,Bertrand,Southampton,Defender,2022,1,45,1,4,0,0,0,0,3,1,2,0,49,302,['form'],FALSE,0.8,443,94.8,323,181,available,100,100,0,0,-0.2,0.2,0,0,0,0,N/A,2019-10-25T21:00:19.447070Z,4.8,Bertrand,63145,0,80385,0,0,10.2,40146,305,FALSE,22.4667,0.0445,0.0445
Yan,Valery,Southampton,Defender,644,0,19,1,0,0,0,0,0,1,0,1.2,0,11,71,['form'],FALSE,0.1,41.4,21.3,99.2,73,available,100,100,0,0,-0.4,0.4,0,0,0,0,N/A,2019-12-12T11:30:20.748170Z,4.6,Valery,6935,0,25858,0,0,2.4,213482,306,FALSE,7.1556,0,0.1398
Jan,Bednarek,Southampton,Defender,2427,1,50,0,5,0,0,0,0,3,0,2.3,3,62,410,['form'],FALSE,0.8,30.6,65.4,570.6,50,available,100,100,0,0,-0.1,0.1,0,0,0,0,N/A,2020-01-20T11:30:17.364475Z,4.4,Bednarek,87293,0,85407,0,0,14.1,171771,307,FALSE,26.9667,0.0371,0
Jack,Stephens,Southampton,Defender,1827,1,33,3,4,0,0,0,0,2,0,3,6,64,312,['form'],FALSE,3.5,65.4,59.9,438.4,95,available,0,0,0,0,-0.1,0.1,3,0,0,0,N/A,N/A,4.4,Stephens,347636,0,110225,0,0,14.5,88900,308,FALSE,20.3,0.0493,0.1478
Maya,Yoshida,Southampton,Defender,558,0,18,0,1,0,0,0,0,1,0,1.2,1,10,85,['form'],FALSE,0.2,3.7,17.7,96.8,77,not available,0,0,0,0,-0.4,0.4,0,0,0,0,Joined Sampdoria on loan until the end of the season on 31/1. - Expected back 01 Jul,2020-01-31T21:00:15.036808Z,4.1,Yoshida,16789,0,30862,0,0,2.4,80447,310,FALSE,6.2,0,0
Kayne,Ramsay,Southampton,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,1.5,0,0,0,0,not available,0,0,0,0,-0.1,0.1,0,0,0,0,Joined Shrewsbury Town on loan until the end of the season on 31/1. - Expected back 01 Jul,2020-01-31T10:30:15.652773Z,3.9,Ramsay,118783,0,116612,0,0,0,232797,311,FALSE,0,0,0
Charlie,Austin,Southampton,Striker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,0,0,0,0,0,unavailable,0,0,0,0,0,0,0,0,0,0,Joined West Bromwich Albion on a permanent deal on 8/8,2019-08-08T15:00:14.602505Z,6,Austin,806,0,9133,0,0,0,78356,312,FALSE,0,0,0
Danny,Ings,Southampton,Striker,1993,15,36,1,3,0,0,0,0,2,0,4.8,28,140,513,['form'],FALSE,29.2,268.9,208.1,678,1135,available,0,0,0,0,1.1,-1.1,2,0,0,0,N/A,N/A,7.1,Ings,3508976,0,1587215,0,0,19.7,84939,313,FALSE,22.1444,0.6774,0.0452
Michael,Obafemi,Southampton,Striker,479,2,10,0,2,0,0,0,0,1,0,1.9,2,28,97,['form'],FALSE,0.2,75.1,31.3,95.8,144,available,100,100,0,0,-0.1,0.1,0,0,0,0,N/A,2019-12-31T20:00:19.430867Z,4.9,Obafemi,14945,0,23089,0,0,5.7,220598,314,FALSE,5.3222,0.3758,0
Shane,Long,Southampton,Striker,1131,2,19,3,3,0,0,0,0,0,0,2.8,4,53,133,['form'],FALSE,2.5,237.7,87.4,163.4,471,available,100,100,0,0,-0.3,0.3,1,0,0,0,N/A,2020-01-23T20:00:20.137093Z,4.7,Long,194495,0,376012,0,0,11.3,20452,315,FALSE,12.5667,0.1592,0.2387
Sam,Gallagher,Southampton,Striker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,0,0,0,0,0,unavailable,0,0,0,0,0,0,0,0,0,0,Joined Blackburn Rovers on a permanent deal on 13/7,2019-07-14T15:00:12.872120Z,4.5,Gallagher,3067,0,5863,0,0,0,153371,316,FALSE,0,0,0
Fraser,Forster,Southampton,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,0.3,0,0,0,0,not available,0,0,0,0,-0.3,0.3,0,0,0,0,Joined Celtic on loan until the end of the season on 22/8. - Expected back 01 Jul,2019-08-22T21:00:16.083355Z,4.2,Forster,3262,0,49423,0,0,0,40383,317,FALSE,0,0,0
Alex,McCarthy,Southampton,Goalkeeper,1710,0,27,0,4,0,1,58,0,0,0,3.6,5,68,338,['form'],FALSE,4.7,10,48.4,474.8,0,available,100,100,0,0,0,0,1,0,0,0,N/A,2019-09-26T13:00:09.737144Z,4.5,McCarthy,408907,0,120821,0,0,15.1,58376,318,FALSE,19,0,0
Angus,Gunn,Southampton,Goalkeeper,900,0,25,0,2,0,0,30,0,0,0,2.9,3,29,166,['form'],FALSE,1.4,0,22.1,219.4,0,available,0,0,0,0,-0.3,0.3,1,0,0,0,N/A,N/A,4.2,Gunn,253885,0,243475,0,0,6.9,107265,319,FALSE,10,0,0
Nathan,Redmond,Southampton,Midfielder,1955,3,43,1,4,0,0,0,0,2,0,3,5,69,269,['form'],FALSE,0.6,379.9,124.2,326.4,532,available,100,75,0,0,-0.3,0.3,2,0,0,0,N/A,2020-02-15T14:30:17.921095Z,6.2,Redmond,97328,0,201553,0,0,11.1,83283,320,FALSE,21.7222,0.1381,0.046
James,Ward-Prowse,Southampton,Midfielder,2610,4,52,4,6,1,0,0,0,7,0,3.2,6,93,454,['form'],FALSE,1.7,723.2,171.6,634.6,355,available,100,100,0,0,-0.3,0.3,0,0,0,0,N/A,2020-02-05T22:00:18.700245Z,5.7,Ward-Prowse,314917,0,271723,0,0,16.3,101178,321,FALSE,29,0.1379,0.1379
Mohamed,Elyounoussi,Southampton,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,0,0,0,0,0,not available,0,0,0,0,-0.3,0.3,0,0,0,0,Joined Celtic on loan until the end of the season on 30/8. - Expected back 01 Jul,2019-08-31T00:00:09.798881Z,5.2,Elyounoussi,354,0,3385,0,0,0,96787,322,FALSE,0,0,0
Stuart,Armstrong,Southampton,Midfielder,1134,3,18,1,4,0,0,0,0,3,0,2.8,6,58,169,['form'],FALSE,0.3,171.3,64.9,214.2,264,available,100,100,0,0,-0.3,0.3,0,0,0,0,N/A,2020-03-05T14:00:19.096572Z,5.2,Armstrong,37400,0,30137,0,0,11.2,91047,323,FALSE,12.6,0.2381,0.0794
Mario,Lemina,Southampton,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,0,0,0,0,0,not available,0,0,0,0,-0.4,0.4,0,0,0,0,Joined Galatasaray on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:15.367440Z,4.6,Lemina,1470,0,10642,0,0,0,151086,324,FALSE,0,0,0
Pierre-Emile,Hojbjerg,Southampton,Midfielder,2447,0,48,3,6,0,0,0,0,5,0,2.4,1,66,352,['form'],FALSE,0.4,433,116,425.4,301,available,100,100,0,0,-0.2,0.2,0,0,0,0,N/A,2019-11-11T12:00:14.839134Z,4.8,Hojbjerg,48823,0,72214,0,0,13.8,132015,325,FALSE,27.1889,0,0.1103
Tyreke,Johnson,Southampton,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,0,0,0,0,0,available,100,100,0,0,-0.1,0.1,0,0,0,0,N/A,2019-08-02T13:30:09.188463Z,4.4,Johnson,3197,0,4040,0,0,0,204481,326,FALSE,0,0,0
Callum,Slattery,Southampton,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,0.3,0,0,0,0,not available,0,0,0,0,-0.1,0.1,0,0,0,0,Joined De Graafschap on loan until the end of the season on 31/1. - Expected back 01 Jul,2020-01-31T22:00:17.543300Z,4.4,Slattery,32522,0,32466,0,0,0,193109,327,FALSE,0,0,0
Oriol,Romeu Vidal,Southampton,Midfielder,1308,0,32,0,3,0,0,0,0,3,0,1.6,0,36,203,['form'],FALSE,1.5,162.7,44.3,238.8,41,available,0,0,0,0,-0.2,0.2,0,0,0,0,N/A,N/A,4.3,Oriol Romeu,180105,0,163510,0,0,8.4,78056,328,FALSE,14.5333,0,0
Kyle,Walker-Peters,Southampton,Defender,313,0,6,0,0,0,0,0,0,0,0,1.5,0,6,53,['form'],FALSE,0.5,44.1,12.9,65.4,18,available,100,100,0,0,-0.6,0.6,0,0,0,0,N/A,2020-02-20T14:00:20.750910Z,4.4,Walker-Peters,103882,0,306923,0,0,1.4,158534,337,FALSE,3.4778,0,0
Che,Adams,Southampton,Striker,718,0,12,3,3,0,0,0,0,0,0,1.8,0,39,95,['form'],FALSE,0.3,137.6,40.9,66.8,214,available,0,0,0,0,-0.7,0.7,0,0,0,0,N/A,N/A,5.3,Adams,31681,0,93812,0,0,7.4,200439,437,FALSE,7.9778,0,0.376
Moussa,Djenepo,Southampton,Midfielder,920,2,14,2,2,0,0,0,0,4,1,2.2,3,40,151,['form'],FALSE,0.1,153.4,62.9,224.4,252,suspended,0,0,0,0,-0.3,0.3,1,0,0,0,Suspended - unknown return date,2020-03-07T17:30:22.505544Z,5.2,Djenepo,30720,0,33021,0,0,7.7,431131,438,FALSE,10.2222,0.1957,0.1957
Wesley,Hoedt,Southampton,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,0,0,0,0,0,not available,0,0,0,0,-0.3,0.3,0,0,0,0,Joined Antwerp on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:15.561045Z,4.2,Hoedt,1080,0,4980,0,0,0,167075,485,FALSE,0,0,0
Sofiane,Boufal,Southampton,Midfielder,752,0,17,3,1,0,0,0,0,2,0,1.7,0,33,93,['form'],FALSE,0.1,193.4,60.5,145.2,267,available,100,100,0,0,0,0,0,0,0,0,N/A,2020-02-15T15:30:13.719200Z,5.5,Boufal,15850,0,17848,0,0,6,128198,508,FALSE,8.3556,0,0.359
Kevin,Danso,Southampton,Defender,275,0,8,1,1,0,0,0,0,0,1,1.5,0,9,46,['form'],FALSE,0,26,8.9,58.4,6,available,100,100,0,0,-0.3,0.3,0,0,0,0,N/A,2019-12-19T15:00:20.159210Z,4.2,Danso,3578,0,3666,0,0,2.1,135720,532,FALSE,3.0556,0,0.3273
Daniel,N'Lundulu,Southampton,Striker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,0.1,0,0,0,0,available,0,0,0,0,-0.1,0.1,0,0,0,0,N/A,N/A,4.4,N'Lundulu,10168,0,8898,0,0,0,200088,535,FALSE,0,0,0
Harry,Lewis,Southampton,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,0.2,0,0,0,0,available,0,0,0,0,0,0,0,0,0,0,N/A,N/A,4,Lewis,14358,0,7409,0,0,0,198044,548,FALSE,0,0,0
William,Smallbone,Southampton,Midfielder,156,0,3,0,1,0,0,0,0,0,0,2.5,0,5,19,['form'],FALSE,0,10.3,4.8,23.4,14,available,100,100,0,0,0,0,0,0,0,0,N/A,2020-03-05T14:00:19.615123Z,4.5,Smallbone,580,0,321,0,0,1.1,214466,584,FALSE,1.7333,0,0
Ben,Davies,Tottenham Hotspurs,Defender,630,0,13,0,0,0,0,0,0,2,0,1.1,0,10,84,['form'],FALSE,0.1,88.6,25.6,133.8,36,available,100,100,0,0,-0.2,0.2,0,0,0,0,N/A,2020-03-08T15:00:19.273544Z,5.3,Davies,8579,0,15907,0,0,1.9,115556,329,FALSE,7,0,0
Jan,Vertonghen,Tottenham Hotspurs,Defender,1543,1,23,1,3,0,0,0,0,2,0,2.7,4,52,307,['form'],FALSE,1.6,54.8,49.6,376.6,63,available,100,100,0,0,-0.3,0.3,2,0,0,0,N/A,2019-11-01T14:00:13.161821Z,5.2,Vertonghen,130860,0,263280,0,0,10,39194,330,FALSE,17.1444,0.0583,0.0583
Toby,Alderweireld,Tottenham Hotspurs,Defender,2417,1,36,2,4,0,0,0,1,4,0,2.4,2,66,460,['form'],FALSE,4.7,194.1,98.5,643,148,available,0,0,0,0,-0.2,0.2,1,0,0,0,N/A,N/A,5.3,Alderweireld,340320,0,544355,0,0,12.5,55605,331,FALSE,26.8556,0.0372,0.0745
Davinson,Sanchez,Tottenham Hotspurs,Defender,1890,0,31,1,2,0,0,0,0,5,0,1.8,1,39,340,['form'],FALSE,0.9,26.7,54.1,447.4,66,available,100,100,0,0,-0.2,0.2,0,0,0,0,N/A,2020-03-11T11:00:17.618134Z,5.3,Sanchez,42200,0,78255,0,0,7.4,173904,333,FALSE,21,0,0.0476
Kieran,Trippier,Tottenham Hotspurs,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,0.1,0,0,0,0,unavailable,0,0,0,0,0,0,0,0,0,0,Joined Atletico Madrid on a permanent deal on 17/7,2019-07-18T09:00:08.860585Z,5.5,Trippier,1609,0,15338,0,0,0,77794,334,FALSE,0,0,0
Juan,Foyth,Tottenham Hotspurs,Defender,66,0,3,0,0,0,0,0,0,1,0,0.8,0,3,9,['form'],FALSE,0,12.5,3.1,18.6,0,available,100,100,0,0,-0.2,0.2,0,0,0,0,N/A,2020-02-14T13:30:13.596707Z,4.8,Foyth,2497,0,3739,0,0,0.6,234908,335,FALSE,0.7333,0,0
Serge,Aurier,Tottenham Hotspurs,Defender,1909,1,27,6,5,0,0,0,1,1,1,3.5,11,85,460,['form'],FALSE,5.7,419.8,116,532.8,207,available,100,100,0,0,-0.1,0.1,1,0,0,0,N/A,2019-09-28T16:00:17.498533Z,4.9,Aurier,1125942,0,782772,0,0,17.3,80226,336,FALSE,21.2111,0.0471,0.2829
Harry,Kane,Tottenham Hotspurs,Striker,1778,11,29,2,2,0,0,0,0,2,0,5.2,16,104,374,['form'],FALSE,8.5,291.1,151.8,531.4,696,available,100,75,0,0,-0.2,0.2,2,0,0,0,N/A,2020-01-01T17:30:18.573337Z,10.8,Kane,1671146,0,3056314,0,0,9.6,78830,338,FALSE,19.7556,0.5568,0.1012
Vincent,Janssen,Tottenham Hotspurs,Striker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,0.1,0,0,0,0,unavailable,0,0,0,0,0,0,0,0,0,0,Joined Monterrey on a permanent deal on 23/7,2019-07-30T07:00:10.626522Z,4.5,Janssen,2981,0,9210,0,0,0,165990,339,FALSE,0,0,0
Hugo,Lloris,Tottenham Hotspurs,Goalkeeper,998,0,14,0,2,0,1,50,0,0,0,4.2,6,51,239,['form'],FALSE,3.4,0,36.8,367.2,0,available,100,100,0,0,-0.2,0.2,1,0,0,0,N/A,2020-03-01T14:30:24.052498Z,5.3,Lloris,251158,0,658028,0,0,9.6,37915,340,FALSE,11.0889,0,0
Paulo,Gazzaniga,Tottenham Hotspurs,Goalkeeper,1612,0,26,0,2,0,1,59,0,1,0,3.2,6,58,300,['form'],FALSE,2,10,46.1,449.8,0,available,0,0,0,0,-0.3,0.3,1,0,0,0,N/A,N/A,4.2,Gazzaniga,531556,0,437731,0,0,13.8,102884,341,FALSE,17.9111,0,0
Heung-Min,Son,Tottenham Hotspurs,Midfielder,1744,9,25,9,4,1,0,0,0,0,2,5.8,13,122,395,['form'],FALSE,4.4,431,192.2,604.2,893,available,100,75,0,0,0.2,-0.2,5,0,0,0,N/A,2020-02-18T12:00:16.397536Z,9.7,Son,3074481,0,3011304,0,0,12.6,85971,342,FALSE,19.3778,0.4644,0.4644
Christian,Eriksen,Tottenham Hotspurs,Midfielder,1090,2,18,2,1,0,0,0,0,5,0,2.4,6,48,205,['form'],FALSE,2.4,348.9,83.3,262.4,225,unavailable,0,0,0,0,-0.4,0.4,0,0,0,0,Joined Inter Milan on a permanent deal on 28/1,2020-01-28T13:30:20.762908Z,8.6,Eriksen,142881,0,450885,0,0,5.6,80607,343,FALSE,12.1111,0.1651,0.1651
Bamidele,Alli,Tottenham Hotspurs,Midfielder,1758,8,24,6,4,0,0,0,0,2,0,5.2,12,114,340,['form'],FALSE,4.8,311.3,145.5,523.4,619,available,100,100,0,0,-0.2,0.2,2,0,0,0,N/A,2020-02-02T21:00:21.158445Z,8.3,Alli,1702986,0,1458281,0,0,13.7,108823,344,FALSE,19.5333,0.4096,0.3072
Lucas,Rodrigues Moura da Silva,Tottenham Hotspurs,Midfielder,1675,4,23,3,3,0,0,0,0,2,0,2.8,1,76,243,['form'],FALSE,4.8,359.2,135.2,379.6,615,available,0,0,0,0,-0.4,0.4,0,0,0,0,N/A,N/A,7.1,Lucas Moura,792565,0,1198326,0,0,10.7,95715,345,FALSE,18.6111,0.2149,0.1612
Erik,Lamela,Tottenham Hotspurs,Midfielder,929,2,10,4,3,0,0,0,0,3,0,2.9,2,50,180,['form'],FALSE,1.1,250.4,72.6,192,285,available,100,100,0,0,-0.3,0.3,1,0,0,0,N/A,2020-02-05T19:00:22.788643Z,5.7,Lamela,491838,0,512939,0,0,8.8,62974,346,FALSE,10.3222,0.1938,0.3875
Harry,Winks,Tottenham Hotspurs,Midfielder,1589,0,27,0,3,0,0,0,0,8,0,1.5,0,35,265,['form'],FALSE,0.3,246.7,57.5,265.4,63,available,100,100,0,0,-0.3,0.3,0,0,0,0,N/A,2020-01-22T22:00:22.005033Z,5.2,Winks,19049,0,31913,0,0,6.7,157668,347,FALSE,17.6556,0,0
Victor,Wanyama,Tottenham Hotspurs,Midfielder,24,0,2,0,0,0,0,0,0,1,0,0.5,0,1,5,['form'],FALSE,0.1,0.9,0.2,1.2,0,unavailable,0,0,0,0,-0.3,0.3,0,0,0,0,Joined Montreal Impact on a permanent deal on 3/3,2020-03-03T22:30:26.929361Z,4.7,Wanyama,5400,0,8530,0,0,0.2,54756,348,FALSE,0.2667,0,0
Moussa,Sissoko,Tottenham Hotspurs,Midfielder,1688,2,25,1,3,0,0,0,0,6,0,2.5,0,49,272,['form'],FALSE,1.2,201.9,61.1,242.8,167,available,100,75,0,0,-0.2,0.2,0,0,0,0,N/A,2020-01-05T22:00:20.348120Z,4.8,Sissoko,222569,0,293976,0,0,10.2,45268,349,FALSE,18.7556,0.1066,0.0533
Eric,Dier,Tottenham Hotspurs,Midfielder,890,0,18,2,1,0,0,0,0,4,0,1.8,0,25,120,['form'],FALSE,0.2,87.4,34.3,213.4,41,available,100,100,0,0,-0.2,0.2,0,0,0,0,N/A,2020-01-01T17:30:18.613803Z,4.8,Dier,13536,0,19633,0,0,5.2,93264,350,FALSE,9.8889,0,0.2022
Luke,Amos,Tottenham Hotspurs,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,0,0,0,0,0,not available,0,0,0,0,-0.1,0.1,0,0,0,0,Joined QPR on loan until the end of the season on 1/7. - Expected back 01 Jul,2019-07-02T09:00:13.289180Z,4.4,Amos,1073,0,1388,0,0,0,168764,351,FALSE,0,0,0
Oliver,Skipp,Tottenham Hotspurs,Midfielder,57,0,1,0,0,0,0,0,0,0,0,1,0,4,12,['form'],FALSE,0.7,1.2,1.4,12.6,0,available,0,0,0,0,-0.2,0.2,0,0,0,0,N/A,N/A,4.3,Skipp,54226,0,51002,0,0,0.9,209042,352,FALSE,0.6333,0,0
Tanguy,Ndombele,Tottenham Hotspurs,Midfielder,938,2,16,2,1,0,0,0,0,2,0,2.3,2,44,213,['form'],FALSE,2.2,182.3,56.5,266.4,116,available,100,100,0,0,-0.2,0.2,0,0,0,0,N/A,2020-01-01T17:30:18.888298Z,5.8,Ndombele,587061,0,825976,0,0,7.6,231372,442,FALSE,10.4222,0.1919,0.1919
Troy,Parrott,Tottenham Hotspurs,Striker,6,0,0,0,0,0,0,0,0,0,0,1,0,2,6,['form'],FALSE,0.8,0.1,0,0.2,0,available,0,0,0,0,-0.2,0.2,0,0,0,0,N/A,N/A,4.3,Parrott,88637,0,100203,0,0,0.5,447235,509,FALSE,0.0667,0,0
Giovani,Lo Celso,Tottenham Hotspurs,Midfielder,867,0,11,0,3,0,0,0,0,5,0,1.3,0,25,123,['form'],FALSE,0.4,270.4,54.8,168,110,available,100,100,0,0,-0.2,0.2,0,0,0,0,N/A,2020-02-05T19:00:23.246956Z,7.3,Lo Celso,29921,0,52283,0,0,3.4,200826,523,FALSE,9.6333,0,0
Ryan,Sessegnon,Tottenham Hotspurs,Midfielder,341,0,5,0,0,0,0,0,0,0,0,1.5,0,9,41,['form'],FALSE,0.1,39.9,11.9,45.4,34,available,100,100,0,0,-0.1,0.1,0,0,0,0,N/A,2020-02-22T15:00:17.445711Z,5.4,Sessegnon,5303,0,20514,0,0,1.7,184349,524,FALSE,3.7889,0,0
Georges-Kevin,Nkoudou,Tottenham Hotspurs,Midfielder,2,0,0,0,0,0,0,0,0,0,0,1,0,1,3,['form'],FALSE,0,0,1.8,0,18,unavailable,0,0,0,0,0,0,0,0,0,0,Joined Besiktas on a permanent deal on 22/8,2019-08-22T12:30:17.630601Z,5,Nkoudou,1755,0,2508,0,0,0.2,168566,527,FALSE,0.0222,0,0
Alfie,Whiteman,Tottenham Hotspurs,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,0.5,0,0,0,0,available,0,0,0,0,0,0,0,0,0,0,N/A,N/A,4,Whiteman,45459,0,22606,0,0,0,175941,543,FALSE,0,0,0
Michel,Vorm,Tottenham Hotspurs,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,0,0,0,0,0,available,100,100,0,0,-0.3,0.3,0,0,0,0,N/A,2019-11-21T14:30:20.107084Z,4.2,Vorm,3152,0,2853,0,0,0,39215,555,FALSE,0,0,0
Brandon,Austin,Tottenham Hotspurs,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,0.2,0,0,0,0,available,0,0,0,0,0,0,0,0,0,0,N/A,N/A,4,Austin,16750,0,8912,0,0,0,214572,558,FALSE,0,0,0
Japhet,Tanganga,Tottenham Hotspurs,Defender,525,0,7,0,2,0,0,0,0,1,0,2.8,0,17,100,['form'],FALSE,2.5,17.2,17.1,134.4,20,available,0,0,0,0,0.1,-0.1,0,0,0,0,N/A,N/A,4.1,Tanganga,253780,0,74952,0,0,4.1,199584,583,FALSE,5.8333,0,0
Gedson,Carvalho Fernandes,Tottenham Hotspurs,Midfielder,40,0,0,0,0,0,0,0,0,0,0,1,0,4,14,['form'],FALSE,0,27,4.5,11.6,6,available,0,0,0,0,-0.3,0.3,0,0,0,0,N/A,N/A,4.7,Fernandes,5165,0,3504,0,0,0.9,195774,605,FALSE,0.4444,0,0
Steven,Bergwijn,Tottenham Hotspurs,Midfielder,416,2,8,0,1,0,0,0,0,1,0,4.4,2,22,74,['form'],FALSE,1.4,96.9,30.8,95.6,116,available,100,75,0,0,-0.1,0.1,0,0,0,0,N/A,2020-03-08T15:00:19.797089Z,7.4,Bergwijn,239006,0,143061,0,0,3,194252,615,FALSE,4.6222,0.4327,0
Jose,Holebas,Watford,Defender,1004,0,26,0,2,0,0,0,0,5,0,1.3,0,16,141,['form'],FALSE,0.7,207.8,43.8,170,62,available,100,100,0,0,-0.4,0.4,0,0,0,0,N/A,2019-12-04T20:00:11.977301Z,4.6,Holebas,19380,0,237668,0,0,3.5,40868,353,FALSE,11.1556,0,0
Christian,Kabasele,Watford,Defender,1575,0,19,1,7,0,0,0,0,1,2,3.2,4,60,293,['form'],FALSE,0.5,23.9,47.3,348.8,98,available,100,100,0,0,-0.2,0.2,1,0,0,0,N/A,2020-01-02T14:30:15.835545Z,4.3,Kabasele,67556,0,54600,0,0,14,85624,354,FALSE,17.5,0,0.0571
Adam,Masina,Watford,Defender,1221,1,19,0,5,0,0,0,0,3,0,2.8,2,48,221,['form'],FALSE,0.3,150.6,49.9,287.2,58,available,100,100,0,0,-0.2,0.2,0,0,0,0,N/A,2019-12-12T22:00:15.473547Z,4.3,Masina,26359,0,12788,0,0,11.2,155651,355,FALSE,13.5667,0.0737,0
Adrian,Mariappa,Watford,Defender,1226,0,25,0,3,0,0,0,1,2,1,1.6,1,24,168,['form'],FALSE,0.3,71.5,28.7,190.2,32,available,100,100,0,0,-0.3,0.3,0,0,0,0,N/A,2019-12-28T17:00:19.627436Z,4.2,Mariappa,31371,0,29410,0,0,5.7,20145,356,FALSE,13.6222,0,0
Francisco,Femenia Far,Watford,Defender,1524,0,29,0,4,0,0,0,0,5,0,1.9,0,36,263,['form'],FALSE,0.4,223,52.2,258,40,available,100,100,0,0,-0.3,0.3,0,0,0,0,N/A,2020-01-01T17:30:18.675582Z,4.2,Kiko Femenia,83383,0,107692,0,0,8.6,54484,357,FALSE,16.9333,0,0
Craig,Cathcart,Watford,Defender,2353,0,33,0,9,0,0,0,0,6,0,2.8,3,76,423,['form'],FALSE,3.3,34.1,51.8,442.8,40,available,100,100,0,0,-0.2,0.2,1,0,0,0,N/A,2019-12-28T19:30:17.240152Z,4.3,Cathcart,284942,0,311771,0,0,17.7,41338,358,FALSE,26.1444,0,0
Daryl,Janmaat,Watford,Defender,606,0,5,1,4,0,0,0,1,1,0,4.5,7,36,148,['form'],FALSE,0.6,108.4,27.1,116,46,available,100,75,0,0,-0.5,0.5,1,0,0,0,N/A,2019-11-23T17:00:22.899461Z,4,Janmaat,191939,0,199346,0,0,9,52940,359,FALSE,6.7333,0,0.1485
Marc,Navarro,Watford,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,0.3,0,0,0,0,not available,0,0,0,0,-0.1,0.1,0,0,0,0,Joined Leganes on loan until the end of the season on 25/7. - Expected back 01 Jul,2019-07-26T16:00:12.508474Z,3.9,Navarro,48946,0,39355,0,0,0,220166,360,FALSE,0,0,0
Sebastian,Prodl,Watford,Defender,56,0,0,0,0,0,0,0,0,0,0,1,0,1,3,['form'],FALSE,1.1,0.1,1,1.8,8,unavailable,0,0,0,0,-0.1,0.1,9,0,0,0,Contract terminated on 31/1,2019-11-21T17:30:19.779527Z,3.9,Prodl,65724,0,113668,0,0,0.3,41945,361,FALSE,0.6222,0,0
